PassengerId,Survived,Pclass,Title,Sex,Age,SibSp,Parch,Fare,Embarked,CabinKnown,Fare_capped,Age_norm,Age_z,Fare_capped_norm,Fare_capped_z,Sex_encoded,Embarked_C,Embarked_Q,Embarked_S
354,0,1,Mrs,female,31.2,2,1,13.1462,S,0,13.1462,0.4179104477611941,0.11997290083430318,0.1731074554686925,-0.5424352662649838,1,0,0,1
355,0,1,Mr,male,41.5,0,0,45.8155,S,0,45.8155,0.5576662143826324,0.9531692403300481,0.6163335785578155,0.8568705353730185,0,0,0,1
356,0,3,Mr,male,25.8,0,0,22.2422,S,0,22.2422,0.3446404341926731,-0.3168484810372523,0.29651336914356957,-0.15283140050418487,0,0,0,1
357,0,1,Mr,male,45.8,1,0,39.4295,S,1,39.4295,0.616010854816825,1.3010084888573978,0.5296943783898553,0.5833425794859842,0,0,0,1
358,0,3,Miss,female,39.0,0,0,1.4958,S,0,1.4958,0.5237449118046134,0.7509371190932169,0.015045861726631344,-1.0414503143805964,1,0,0,1
359,0,3,Mr,male,60.8,0,0,13.8287,S,0,13.8287,0.8195386702849391,2.5144012162783853,0.18236696911019465,-0.5132021266012036,0,0,0,1
360,1,3,Miss,female,18.8,0,1,6.0932,S,0,6.0932,0.24966078697421987,-0.8830984205003799,0.07741903098002624,-0.8445324590102471,1,0,0,1
361,0,2,Master,male,41.7,2,1,59.2511,S,1,59.2511,0.5603799185888739,0.969347810028995,0.7986150752343962,1.4323500537124851,0,0,0,1
362,0,3,Mr,male,14.9,0,0,2.4343,S,1,2.4343,0.1967435549525102,-1.1985805296298369,0.02777854092450647,-1.0012520703154568,0,0,0,1
363,0,3,Mr,male,6.3,0,2,59.1905,S,0,59.1905,0.08005427408412484,-1.8942590266845365,0.7977929118253485,1.4297544079049762,0,0,0,1
364,0,3,Miss,female,0.4,1,0,7.0403,C,0,7.0403,0.0,-2.3715268328034584,0.09026838683331077,-0.8039658559691244,1,1,0,0
365,0,3,Mr,male,37.5,0,1,6.7758,S,1,6.7758,0.503392130257802,0.6295978463511182,0.08667990132682386,-0.81529503610256,0,0,0,1
366,0,2,Col,male,32.4,0,0,4.4236,S,0,4.4236,0.4341926729986432,0.21704431902798213,0.05476747936705628,-0.9160454992778625,0,0,0,1
367,0,3,Master,male,22.8,4,2,14.927,S,0,14.927,0.30393487109905026,-0.5595270265214498,0.19726766337021198,-0.46615925877302794,0,0,0,1
368,0,3,Mr,male,29.75,0,2,0.9446,S,1,0.9446,0.3982360922659431,0.0026782705169410845,0.007567702138065793,-1.0650595547947732,0,0,0,1
369,0,1,Col,male,19.7,0,0,86.0567,S,1,74.094775,0.2618724559023067,-0.8102948568551208,1.0,2.0681408586923586,0,0,0,1
370,0,1,Mr,male,30.799999999999997,0,2,127.1009,C,0,74.094775,0.41248303934871106,0.08761576143640999,1.0,2.0681408586923586,0,1,0,0
371,1,1,Mrs,female,41.2,0,1,21.1781,S,0,21.1781,0.5535956580732702,0.9289013857816286,0.28207666809459897,-0.1984093989162414,1,0,0,1
372,1,1,Master,male,29.5,0,1,197.7123,S,0,74.094775,0.3948439620081412,-0.017544941606742043,1.0,2.0681408586923586,0,0,0,1
373,0,1,Mr,male,33.4,0,0,33.174,S,0,33.174,0.4477611940298508,0.29793716752271465,0.44482567863246814,0.31540425689729945,0,0,0,1
374,0,3,Mr,male,24.2,0,1,8.7309,S,1,8.7309,0.3229308005427409,-0.44627703862882445,0.11320484655832697,-0.7315533344810848,0,0,0,1
375,0,1,Mr,male,55.1,1,1,12.4097,Q,0,12.4097,0.7421981004070558,2.0533119798584107,0.16311532096764292,-0.5739813576384258,0,0,1,0
376,0,2,Mr,male,14.9,0,0,15.0271,S,1,15.0271,0.1967435549525102,-1.1985805296298369,0.19862572537096562,-0.46187173162234013,0,0,0,1
377,0,3,Mr,male,19.6,0,2,15.779,S,0,15.779,0.260515603799186,-0.8183841417045938,0.20882679248751576,-0.4296660206872539,0,0,0,1
378,1,1,Mr,male,22.6,0,0,21.6181,S,0,21.6181,0.30122116689280876,-0.5757055962203963,0.28804617139461497,-0.17956312572640512,0,0,0,1
379,0,3,Mr,male,29.75,1,0,12.9537,S,0,12.9537,0.3982360922659431,0.0026782705169410845,0.17049579777493548,-0.5506805107855373,0,0,0,1
380,1,2,Miss,female,30.65,0,0,22.7791,C,0,22.7791,0.4104477611940299,0.07548183416220024,0.3037975198748846,-0.12983466396867777,1,1,0,0
381,1,1,Miss,female,31.7,0,0,115.0846,C,0,74.094775,0.4246947082767979,0.16041932508166942,1.0,2.0681408586923586,1,1,0,0
382,0,3,Miss,female,32.1,0,0,10.8124,C,0,10.8124,0.43012211668928096,0.19277646447956262,0.14144466728328922,-0.6423976125614386,1,1,0,0
383,0,3,Mr,male,19.6,0,0,25.4938,S,0,25.4938,0.260515603799186,-0.8183841417045938,0.34062799853068815,-0.013557441631294182,0,0,0,1
384,1,3,Col,male,34.5,0,2,3.3776,S,0,3.3776,0.4626865671641792,0.38691930086692056,0.040576341976563596,-0.9608482305427917,0,0,0,1
385,0,3,Mr,male,29.75,1,0,14.5545,S,0,14.5545,0.3982360922659431,0.0026782705169410845,0.19221393614463023,-0.4821143423257871,0,0,0,1
386,0,3,Mr,male,29.75,0,0,5.8006,S,0,5.8006,0.3982360922659431,0.0026782705169410845,0.07344931128551557,-0.8570652306814883,0,0,0,1
387,1,2,Mrs,female,31.1,0,0,20.9202,S,0,20.9202,0.4165535956580734,0.1118836159848301,0.2785777251376123,-0.20945588495182954,1,0,0,1
388,0,1,Mr,male,30.799999999999997,0,0,73.0553,S,0,73.0553,0.41248303934871106,0.08761576143640999,0.985897387630036,2.023617609092347,0,0,0,1
389,0,3,Mr,male,0.4,1,2,5.5792,C,0,5.5792,0.0,-2.3715268328034584,0.07044556576137113,-0.8665483326911014,0,1,0,0
390,0,3,Mr,male,37.4,0,0,10.1946,S,0,10.1946,0.5020352781546812,0.6215085615016447,0.13306294196794852,-0.6688594934175316,0,0,0,1
391,1,3,Miss,female,44.9,0,1,5.4592,S,0,5.4592,0.6037991858887383,1.2282049252121385,0.0688175194068213,-0.8716882253792386,1,0,0,1
392,1,2,Mr,male,30.05,0,0,55.0907,C,0,55.0907,0.4023066485753054,0.0269461250653609,0.7421707081221536,1.2541499742147688,0,1,0,0
393,0,2,Dr,male,30.05,0,0,26.4934,S,0,26.4934,0.4023066485753054,0.0269461250653609,0.3541896246640882,0.029257864460888645,0,0,0,1
394,0,3,Mr,male,29.75,0,0,36.9995,S,1,36.9995,0.3982360922659431,0.0026782705169410845,0.49672643971022123,0.4792597525512062,0,0,0,1
395,0,2,Master,male,13.1,0,0,7.4293,S,0,7.4293,0.17232021709633652,-1.3441876569203552,0.09554597043264314,-0.7873040371717462,0,0,0,1
396,0,3,Rev,male,9.9,0,0,1.8395,S,0,1.8395,0.1289009497964722,-1.6030447721034995,0.019708857827121146,-1.0267288050729901,0,0,0,1
397,0,3,Mr,male,40.0,0,0,14.1676,S,0,14.1676,0.537313432835821,0.8318299675879494,0.18696484335650246,-0.49868621300112276,0,0,0,1
398,0,2,Mr,male,29.8,0,0,21.7472,S,1,21.7472,0.39891451831750346,0.006722912941677768,0.28979767793105154,-0.17403345784275082,0,0,0,1
399,0,3,Mr,male,45.1,0,1,18.3507,S,0,18.3507,0.6065128900949798,1.2443834949110852,0.24371718257081404,-0.31951383713656717,0,0,0,1
400,0,3,Master,male,29.75,0,0,18.4308,S,0,18.4308,0.3982360922659431,0.0026782705169410845,0.24480390351247608,-0.3160829587672355,0,0,0,1
401,0,1,Mr,male,9.4,1,0,216.9827,Q,0,74.094775,0.1221166892808684,-1.6434911963508658,1.0,2.0681408586923586,0,0,1,0
402,0,3,Mr,male,29.9,4,0,18.3043,S,0,18.3043,0.4002713704206242,0.014812197791150847,0.24308767131372147,-0.3215012623093135,0,0,0,1
403,0,3,Mrs,female,35.8,4,0,4.1588,S,1,4.1588,0.480325644504749,0.49208000391007256,0.051174923744682986,-0.9273875291430186,1,0,0,1
404,0,3,Mrs,female,42.0,1,1,2.7687,S,1,2.7687,0.5644504748982362,0.9936156645774145,0.03231536343251866,-0.9869289026911812,1,0,0,1
405,1,2,Rev,male,32.2,0,0,56.0121,S,0,56.0121,0.4314789687924018,0.20086574932903598,0.7546713907145054,1.293615783571849,0,0,0,1
406,0,3,Mr,male,32.1,1,0,10.8838,S,1,10.8838,0.43012211668928096,0.19277646447956262,0.1424133548642464,-0.6393393764119969,0,0,0,1
407,0,2,Master,male,24.1,0,2,41.2415,S,0,41.2415,0.32157394843962017,-0.45436632347829753,0.5542778783435578,0.660954959076856,0,0,0,1
408,1,1,Mr,male,52.8,0,0,227.53,S,0,74.094775,0.7109905020352782,1.8672584283205254,1.0,2.0681408586923586,0,0,0,1
409,1,3,Mrs,female,13.7,0,0,17.8887,S,0,17.8887,0.18046132971506107,-1.2956519478235158,0.2374492041057972,-0.33930242398589533,1,0,0,1
410,1,1,Col,male,34.9,0,0,31.6875,C,0,31.6875,0.46811397557666223,0.4192764402648134,0.42465825441548216,0.25173383622300005,0,1,0,0
411,1,2,Mrs,female,15.4,1,0,0.8325,S,0,0.8325,0.20352781546811402,-1.1581341053824705,0.00604683550185716,-1.0698610712142747,1,0,0,1
412,0,3,Rev,male,37.5,0,1,23.8774,S,0,23.8774,0.503392130257802,0.6295978463511182,0.31869821413490196,-0.08279179614050207,0,0,0,1
413,0,3,Mr,male,29.75,0,1,3.5073,S,0,3.5073,0.3982360922659431,0.0026782705169410845,0.042335988744772866,-0.9552928631956967,0,0,0,1
414,1,3,Mrs,female,40.5,2,2,3.0579,C,1,3.0579,0.5440976933514248,0.8722763918353157,0.036238955146983755,-0.9745417613127706,1,1,0,0
415,1,3,Miss,female,31.3,0,0,9.8914,S,1,9.8914,0.4192672998643149,0.12806218568377656,0.1289494115121193,-0.6818462889428915,1,0,0,1
416,0,2,Dr,female,55.0,0,0,15.1864,S,0,15.1864,0.740841248303935,2.045222695008937,0.20078695690663054,-0.455048524078838,1,0,0,1
417,1,2,Miss,female,25.6,1,0,20.2844,Q,0,20.2844,0.3419267299864316,-0.33302705073619876,0.2699517928690891,-0.23668874971114306,1,0,1,0
418,0,2,Mr,male,30.05,0,0,22.0801,S,1,22.0801,0.4023066485753054,0.0269461250653609,0.2943141498596319,-0.15977453887707682,0,0,0,1
419,0,3,Mrs,female,18.4,0,0,5.1772,S,1,5.1772,0.2442333785617368,-0.9154555598982731,0.06499161047362921,-0.883766973196361,1,0,0,1
420,0,3,Mr,male,29.75,0,0,3.1142,S,0,3.1142,0.3982360922659431,0.0026782705169410845,0.03700278022832671,-0.9721302949932529,0,0,0,1
421,1,3,Miss,female,31.2,0,0,26.0423,C,0,26.0423,0.4179104477611941,0.11997290083430318,0.3480695270762763,0.009936151197399582,1,1,0,0
422,0,3,Mr,male,7.6,1,0,19.8186,S,0,19.8186,0.09769335142469471,-1.789098323641384,0.26363225960284487,-0.256640099828929,0,0,0,1
423,1,1,Mrs,female,9.1,0,1,21.3343,C,0,21.3343,0.11804613297150611,-1.6677590508992852,0.28419584176610463,-0.19171897193384957,1,1,0,0
424,1,3,Rev,male,38.4,0,1,2.151,S,1,2.151,0.5156037991858888,0.7024014099963772,0.02393499482247341,-1.0133865003033673,0,0,0,1
425,0,1,Mr,male,27.6,0,0,48.5306,S,0,48.5306,0.36906377204884677,-0.17124135374673372,0.6531694840348008,0.9731648906860291,0,0,0,1
426,0,3,Master,male,21.1,0,0,3.0007,S,1,3.0007,0.2808683853459974,-0.6970448689624951,0.03546291971798167,-0.9769917768274493,0,0,0,1
427,1,2,Miss,female,19.0,3,0,11.552,C,0,11.552,0.2523744911804614,-0.8669198508014335,0.151478859648498,-0.6107187406268864,1,1,0,0
428,1,3,Mr,male,19.6,0,1,18.9284,S,1,18.9284,0.260515603799186,-0.8183841417045938,0.25155486906267605,-0.29476953708709336,0,0,0,1
429,0,2,Col,male,31.3,0,0,14.3429,S,0,14.3429,0.4192672998643149,0.12806218568377656,0.1893431477394407,-0.4911776864325357,0,0,0,1
430,1,1,Mr,male,36.2,0,0,148.5118,S,0,74.094775,0.48575305291723214,0.5244371433079661,1.0,2.0681408586923586,0,0,0,1
431,0,1,Master,male,30.799999999999997,1,0,51.407,C,0,51.407,0.41248303934871106,0.08761576143640999,0.6921937551533601,1.0963681184206775,0,1,0,0
432,0,3,Miss,female,50.2,2,0,23.0219,S,0,23.0219,0.6757123473541385,1.6569370222342212,0.3070916003322571,-0.11943494776301357,1,0,0,1
433,0,3,Mr,male,49.2,0,0,7.3086,S,0,7.3086,0.662143826322931,1.5760441737394888,0.0939084271410251,-0.7924739125672309,0,0,0,1
434,1,1,Miss,female,0.4,0,1,3.1389,S,0,3.1389,0.0,-2.3715268328034584,0.03733788643630489,-0.971072333748278,1,0,0,1
435,1,1,Mr,male,30.799999999999997,0,0,88.5375,Q,0,74.094775,0.41248303934871106,0.08761576143640999,1.0,2.0681408586923586,0,0,1,0
436,0,3,Mr,male,45.0,1,0,1.3105,C,0,1.3105,0.605156037991859,1.2362942100616119,0.012531886814147315,-1.0493871653398614,0,1,0,0
437,1,1,Mrs,female,29.7,0,0,39.4834,S,0,39.4834,0.3975576662143827,-0.0013663719077955988,0.5304256425441073,0.5856512479517395,1,0,0,1
438,1,3,Mrs,female,30.2,1,0,10.5576,S,0,10.5576,0.4043419267299865,0.03908005233957066,0.13798778219046176,-0.6533113180359166,1,0,0,1
439,0,3,Mr,male,44.4,0,1,12.3156,S,0,12.3156,0.5970149253731344,1.1877585009647724,0.16183866128461677,-0.5780118901547068,0,0,0,1
440,0,1,Mr,male,26.2,1,0,98.8494,Q,1,74.094775,0.3500678426051561,-0.2844913416393594,1.0,2.0681408586923586,0,0,1,0
441,1,1,Mrs,female,37.7,0,1,13.2189,S,0,13.2189,0.5061058344640436,0.6457764160500649,0.1740937802184906,-0.5393213479447541,1,0,0,1
442,0,3,Mr,male,61.9,0,0,4.4609,S,1,4.4609,0.8344640434192674,2.6033833496225913,0.05527353044226217,-0.9144478493006333,0,0,0,1
443,1,2,Mrs,female,33.4,0,0,12.4303,S,0,12.4303,0.4477611940298508,0.29793716752271465,0.1633948022585073,-0.5730990093936289,1,0,0,1
444,1,2,Mrs,female,30.65,0,0,24.5482,Q,0,24.5482,0.4104477611940299,0.07548183416220024,0.3277989932568355,-0.054059796013815185,1,0,1,0
445,1,3,Miss,female,24.8,1,0,12.9014,S,0,12.9014,0.3310719131614655,-0.3977413295319848,0.16978624090541086,-0.5529206473487837,1,0,0,1
446,0,3,Mr,male,18.3,1,0,4.3562,S,0,4.3562,0.24287652645861607,-0.9235448447477462,0.05385305999791746,-0.9189324056710328,0,0,0,1
447,1,3,Miss,female,36.0,0,0,22.646,C,0,22.646,0.4830393487109906,0.5082585736090193,0.30199174512662974,-0.13553566160860323,1,1,0,0
448,0,3,Mr,male,18.0,0,0,2.259,S,0,2.259,0.23880597014925378,-0.947812699296166,0.02540023654156826,-1.0087605968840438,0,0,0,1
449,0,2,Master,male,22.8,0,0,20.8266,S,0,20.8266,0.30393487109905026,-0.5595270265214498,0.2773078489810634,-0.21346500124857665,0,0,0,1
450,0,1,Mr,male,11.1,1,1,31.8065,Q,0,31.8065,0.1451831750339213,-1.5059733539098203,0.42627273371707736,0.2568308964720694,0,0,1,0
451,0,3,Mr,male,29.75,0,2,19.3409,Q,0,19.3409,0.3982360922659431,0.0026782705169410845,0.2571512784064411,-0.2771011559716217,0,0,1,0
452,0,3,Miss,female,32.3,0,0,6.399,C,0,6.399,0.4328358208955224,0.20895503417850878,0.08156783577353739,-0.8314342991433108,1,1,0,0
453,1,2,Miss,female,0.4,0,2,91.7392,S,0,74.094775,0.0,-2.3715268328034584,1.0,2.0681408586923586,1,0,0,1
454,1,3,Miss,female,33.5,0,0,263.0,S,0,74.094775,0.44911804613297157,0.306026452372188,1.0,2.0681408586923586,1,0,0,1
455,1,1,Mr,male,29.0,0,0,172.7237,Q,0,74.094775,0.3880597014925374,-0.0579913658541083,1.0,2.0681408586923586,0,0,1,0
456,0,3,Mr,male,29.75,0,1,35.6688,S,0,35.6688,0.3982360922659431,0.0026782705169410845,0.4786727623435591,0.4222626258836715,0,0,0,1
457,0,1,Mr,male,59.1,0,0,52.7865,C,0,52.7865,0.7964721845318862,2.3768833738373405,0.7109095047042059,1.155455468114721,0,1,0,0
458,1,3,Dr,female,43.6,4,0,9.7028,Q,0,9.7028,0.5861601085481684,1.1230442221689865,0.12639066532488513,-0.6899244869510804,1,0,1,0
459,1,1,Mr,male,13.8,0,0,161.3404,S,0,74.094775,0.18181818181818185,-1.2875626629740424,1.0,2.0681408586923586,0,0,0,1
460,1,1,Miss,female,41.9,0,1,70.1642,C,0,70.1642,0.5630936227951154,0.9855263797279411,0.9466736808330442,1.8997847445034015,1,1,0,0
461,0,1,Mr,male,47.7,0,1,25.7756,C,0,25.7756,0.6417910447761196,1.45470490099739,0.34445119405328933,-0.0014872603019853287,0,1,0,0
462,1,3,Col,male,29.75,1,0,1.9661,S,0,1.9661,0.3982360922659431,0.0026782705169410845,0.02142644673117122,-1.0213062182870054,0,0,0,1
463,0,3,Miss,female,34.9,0,0,12.6278,S,0,12.6278,0.46811397557666223,0.4192764402648134,0.16607429521703723,-0.5646396026777365,1,0,0,1
464,0,3,Mr,male,29.75,0,0,6.58,S,0,6.58,0.3982360922659431,0.0026782705169410845,0.08402347235831671,-0.8236816276720372,0,0,0,1
465,1,3,Miss,female,0.4,0,0,18.8035,S,0,18.8035,0.0,-2.3715268328034584,0.24986034414864874,-0.30011930872666287,1,0,0,1
466,0,2,Mrs,female,27.0,0,0,11.0947,S,0,11.0947,0.3609226594301222,-0.21977706284357335,0.1452746463323677,-0.6303060150125959,1,0,0,1
467,0,2,Mr,male,30.05,0,1,52.2517,S,1,52.2517,0.4023066485753054,0.0269461250653609,0.7036538447840955,1.1325486797012565,0,0,0,1
468,0,3,Master,male,50.4,1,0,4.7747,C,0,4.7747,0.67842605156038,1.6731155919331675,0.059530871659409984,-0.9010070299211546,0,1,0,0
469,0,1,Mr,male,34.5,1,0,19.6157,Q,0,19.6157,0.4626865671641792,0.38691930086692056,0.2608795045583602,-0.2653308017157876,0,0,1,0
470,0,3,Miss,female,25.4,0,0,9.5898,S,0,9.5898,0.33921302578019,-0.34920562043514547,0.12485758834101739,-0.694764552565743,1,0,0,1
471,1,1,Mr,male,28.4,0,0,108.2408,S,0,74.094775,0.3799185888738128,-0.10652707495094793,1.0,2.0681408586923586,0,0,0,1
472,0,3,Mr,male,44.5,1,2,19.9622,S,1,19.9622,0.5983717774762553,1.1958477858142458,0.2655804884071228,-0.25048936157879154,0,0,0,1
473,1,1,Col,male,27.0,0,0,70.261,Q,0,70.261,0.3609226594301222,-0.21977706284357335,0.9479869715590477,1.9039309246051657,0,0,1,0
474,1,3,Mrs,female,19.6,1,0,35.9984,S,1,35.9984,0.260515603799186,-0.8183841417045938,0.4831444629973893,0.43638019780042164,1,0,0,1
475,0,3,Mr,male,29.75,0,0,10.4669,S,0,10.4669,0.3982360922659431,0.0026782705169410845,0.1367572504874812,-0.6571962202593669,0,0,0,1
476,1,3,Miss,female,43.3,2,0,8.3753,Q,0,8.3753,0.5820895522388061,1.0987763676205664,0.10838040252767762,-0.7467845498135982,1,0,1,0
477,1,1,Miss,female,36.9,1,0,87.2717,S,0,74.094775,0.4952510176390774,0.5810621372542785,1.0,2.0681408586923586,1,0,0,1
478,0,3,Dr,male,30.3,2,0,3.741,C,0,3.741,0.4056987788331073,0.04716933718904403,0.04550660902025866,-0.9452829221855497,0,1,0,0
479,0,3,Mr,male,32.5,0,0,22.8951,Q,0,22.8951,0.435549525101764,0.2251336038774555,0.3053712980176161,-0.12486610103681184,0,0,1,0
480,1,3,Mrs,female,30.2,0,0,25.8066,Q,0,25.8066,0.4043419267299865,0.03908005233957066,0.34487177269488134,-0.00015945469088327264,1,0,1,0
481,0,3,Master,male,29.75,2,0,12.253,S,0,12.253,0.3982360922659431,0.0026782705169410845,0.16098936376965994,-0.5806932008403516,0,0,0,1
482,1,3,Mrs,female,20.1,0,0,4.4789,S,1,4.4789,0.26729986431478975,-0.7779377174572276,0.05551773739544466,-0.9136768653974127,1,0,0,1
483,0,3,Mr,male,25.4,0,2,12.9247,C,0,12.9247,0.33921302578019,-0.34920562043514547,0.1701023532392526,-0.5519226515185037,0,1,0,0
484,0,3,Rev,male,29.75,1,0,34.8158,S,0,34.8158,0.3982360922659431,0.0026782705169410845,0.4671000661733008,0.38572655535882994,0,0,0,1
485,1,3,Miss,female,14.1,1,0,16.394,S,0,16.394,0.1858887381275441,-1.2632948084256228,0.2171705300545836,-0.40332407066055087,1,0,0,1
486,0,3,Mr,male,19.7,2,0,19.4351,S,0,19.4351,0.2618724559023067,-0.8102948568551208,0.2584292947947627,-0.27306634021143417,0,0,0,1
487,0,1,Mr,male,11.5,0,0,134.4725,S,0,74.094775,0.15061058344640435,-1.4736162145119274,1.0,2.0681408586923586,0,0,0,1
488,0,2,Master,male,8.4,1,0,5.5141,S,0,5.5141,0.1085481682496608,-1.7243840448455983,0.06956235061402785,-0.8693367244744159,0,0,0,1
489,0,3,Rev,male,29.75,1,0,9.0647,S,0,9.0647,0.3982360922659431,0.0026782705169410845,0.11773352883456642,-0.7172558663202501,0,0,0,1
490,0,3,Mr,male,20.7,0,0,18.0388,S,0,18.0388,0.2754409769335143,-0.7294020083603883,0.23948561875427993,-0.3328732748818171,0,0,0,1
491,0,3,Mr,male,55.2,0,0,2.6275,S,0,2.6275,0.7435549525101766,2.061401264707884,0.030399695555331695,-0.9929768430875558,0,0,0,1
492,0,3,Miss,female,25.6,0,0,24.7696,S,0,24.7696,0.3419267299864316,-0.33302705073619876,0.33080273878097993,-0.044576694004202104,1,0,0,1
493,1,2,Mr,male,48.4,0,1,4.2925,S,1,4.2925,0.6512890094979649,1.5113298949437024,0.052988838724710594,-0.9216608320396524,0,0,0,1
494,1,1,Mrs,female,43.7,4,0,43.1281,S,0,43.1281,0.5875169606512891,1.1311335070184598,0.5798734804476721,0.7417626386221863,1,0,0,1
495,0,3,Mr,male,26.7,0,0,24.126,S,0,24.126,0.3568521031207599,-0.24404491739199316,0.322070983499411,-0.07214365178824453,0,0,0,1
496,1,2,Mrs,female,30.65,1,0,14.8206,S,0,14.8206,0.4104477611940299,0.07548183416220024,0.19582412893584447,-0.4707166302898429,1,0,0,1
497,0,3,Rev,male,33.6,4,0,12.6615,S,1,12.6615,0.4504748982360924,0.3141157372216614,0.16653150490160665,-0.5631961494811513,0,0,0,1
498,1,1,Miss,female,51.6,0,0,239.1392,S,0,74.094775,0.6947082767978292,1.7701870101268466,1.0,2.0681408586923586,1,0,0,1
499,0,3,Mr,male,29.75,1,1,21.4052,S,0,21.4052,0.3982360922659431,0.0026782705169410845,0.2851577458205845,-0.18868215200394176,0,0,0,1
500,0,3,Mr,male,35.7,0,0,10.2541,S,0,10.2541,0.4789687924016284,0.4839907190605998,0.13387018161874614,-0.6663109632929969,0,0,0,1
501,0,3,Mr,male,29.75,1,1,22.2615,S,0,22.2615,0.3982360922659431,0.0026782705169410845,0.29677521326559303,-0.1520047344301761,0,0,0,1
502,0,3,Mr,male,38.7,0,0,10.4494,S,1,10.4494,0.5196743554952512,0.7266692645447973,0.136519827060776,-0.6579457879430536,0,0,0,1
503,0,2,Mr,male,13.1,3,0,13.6146,S,0,13.6146,0.17232021709633652,-1.3441876569203552,0.17946226307261867,-0.5223725518056217,0,0,0,1
504,0,3,Master,male,30.5,0,0,11.0199,Q,0,11.0199,0.4084124830393488,0.06334790688799047,0.14425983077136498,-0.6335098814548681,0,0,1,0
505,0,3,Dr,female,45.3,0,2,8.1161,S,0,8.1161,0.6092265943012213,1.2605620646100315,0.10486382240185,-0.7578867180199745,1,0,0,1
506,0,1,Mr,male,51.8,1,0,37.6989,Q,0,37.6989,0.6974219810040706,1.786365579825793,0.5062152365466559,0.5092167604352326,0,0,1,0
507,0,3,Mr,male,19.3,0,0,7.4482,S,1,7.4482,0.25644504748982366,-0.8426519962530137,0.09580238773348473,-0.7864945040733647,0,0,0,1
508,0,3,Mr,male,37.4,0,0,6.78,S,0,6.78,0.5020352781546812,0.6215085615016447,0.0867368829492331,-0.8151151398584753,0,0,0,1
509,1,3,Miss,female,31.9,0,0,4.539,S,0,4.539,0.4274084124830394,0.17659789478061588,0.05633311727801502,-0.9111026358094374,1,0,0,1
510,0,3,Mr,male,29.75,1,0,17.4279,S,0,17.4279,0.3982360922659431,0.0026782705169410845,0.23119750610432588,-0.3590396119083421,0,0,0,1
511,0,3,Mr,male,34.9,0,2,19.1169,S,0,19.1169,0.46811397557666223,0.4192764402648134,0.2541122585446147,-0.28669562232281115,0,0,0,1
512,0,2,Mr,male,30.05,0,2,13.7589,S,0,13.7589,0.4023066485753054,0.0269461250653609,0.18141998881396484,-0.5161918308481367,0,0,0,1
513,1,3,Miss,female,37.6,0,0,40.8395,S,1,40.8395,0.5047489823609228,0.6376871312005915,0.5488239230558158,0.6437363185715964,1,0,0,1
514,1,3,Miss,female,50.6,0,2,27.0982,S,1,27.0982,0.6811397557666216,1.6892941616321142,0.36239497829101935,0.05516292360909996,1,0,0,1
515,0,1,Mr,male,30.799999999999997,0,0,105.6115,C,0,74.094775,0.41248303934871106,0.08761576143640999,1.0,2.0681408586923586,0,1,0,0
516,1,1,Mrs,female,34.2,0,0,128.1391,S,0,74.094775,0.45861601085481696,0.362651446318501,1.0,2.0681408586923586,1,0,0,1
517,1,2,Miss,female,56.7,0,0,4.7965,C,0,4.7965,0.763907734056988,2.1827405374499826,0.05982663341381987,-0.9000732827494763,1,1,0,0
518,0,3,Rev,male,45.8,0,0,25.3759,S,0,25.3759,0.616010854816825,1.3010084888573978,0.33902844298734297,-0.018607386197388918,0,0,0,1
519,0,3,Mrs,female,30.2,0,4,6.3166,S,0,6.3166,0.4043419267299865,0.03908005233957066,0.08044991061007985,-0.8349636921224983,1,0,0,1
520,0,1,Mr,male,12.1,1,0,216.4462,S,0,74.094775,0.15875169606512893,-1.4250805054150877,1.0,2.0681408586923586,0,0,0,1
521,0,3,Mr,male,15.4,0,0,57.9431,S,0,57.9431,0.20352781546811402,-1.1581341053824705,0.780869369969803,1.3763252234117902,0,0,0,1
522,0,2,Mr,male,43.2,0,0,70.4244,S,0,70.4244,0.5807327001356853,1.0906870827710937,0.9502038280118265,1.910929745148846,0,0,0,1
523,1,3,Mr,male,20.6,0,0,17.6024,S,0,17.6024,0.27408412483039357,-0.7374912932098613,0.2335649568449004,-0.35156535129100935,0,0,0,1
524,0,3,Mr,male,15.1,0,0,19.5353,S,0,19.5353,0.1994572591587517,-1.1824019599308904,0.2597887135008118,-0.2687745298168396,0,0,0,1
525,1,3,Miss,female,30.2,1,6,20.3595,C,1,20.3595,0.4043419267299865,0.03908005233957066,0.2709706785459782,-0.2334720335371506,1,1,0,0
526,0,3,Mr,male,19.7,0,1,8.6439,S,0,8.6439,0.2618724559023067,-0.8102948568551208,0.11202451295127835,-0.7352797566799845,0,0,0,1
527,0,2,Mr,male,42.0,0,1,25.3745,Q,0,25.3745,0.5644504748982362,0.9936156645774145,0.3390094491132065,-0.018667351612083865,0,0,1,0
528,0,2,Rev,male,27.4,0,0,8.3141,Q,0,8.3141,0.3663500678426052,-0.18741992344568045,0.10755009888685721,-0.7494058950845481,0,0,1,0
529,1,1,Mrs,female,9.8,1,0,213.1118,C,0,74.094775,0.12754409769335145,-1.6111340569529726,1.0,2.0681408586923586,1,1,0,0
530,0,3,Mr,male,30.2,0,0,19.2478,S,0,19.2478,0.4043419267299865,0.03908005233957066,0.2558881857763695,-0.2810888560488348,0,0,0,1
